CustomerID,Age,Gender,Income,Location,DeviceType,PreferredCategory,PastClicks,PastPurchases,CustomerLifetimeValue,OpenRate,ClickThroughRate,PreviousResponse,Channel,CampaignType,CampaignText,DayOfWeek,TimeOfDay,Response
1478,47,Male,63048,Urban,Tablet,Travel,5,3,3215.57,0.47,0.9,2,SMS,New Product Launch,Winter clearance sale starts today,Sun,Afternoon,1
1479,56,Female,139114,Rural,Tablet,Fashion,18,6,1090.11,0.78,0.71,0,SMS,Flash Sale,"Buy one, get one free on select items",Thu,Evening,1
1480,52,Female,124236,Urban,Mobile,Groceries,8,3,1316.69,0.54,0.79,3,Web Ads,Discount,Exclusive early access for premium customers,Tue,Night,1
1481,35,Female,95532,Suburban,Mobile,Groceries,17,4,850.04,0.47,0.17,2,Web Ads,Discount,New arrivals in your favorite style,Fri,Afternoon,1
1482,59,Female,86714,Urban,Desktop,Electronics,14,5,4614.77,0.26,0.36,2,Email,New Product Launch,Don’t miss out on this deal,Mon,Afternoon,1
1483,56,Male,55319,Suburban,Mobile,Travel,14,4,1143.76,0.91,0.28,2,Email,New Product Launch,Your loyalty reward: 15% extra off,Thu,Night,1
1484,34,Female,139058,Suburban,Tablet,Fashion,13,4,152.13,0.86,0.72,0,Push,Loyalty Reward,Special discount just for you,Sat,Evening,1
1485,31,Female,36025,Suburban,Desktop,Travel,2,3,4216.75,0.43,0.02,4,SMS,Flash Sale,Special discount just for you,Sat,Morning,1
1486,48,Female,29780,Rural,Desktop,Travel,7,8,4035.81,0.66,0.62,1,Push,New Product Launch,Limited time offer: 20% off today!,Wed,Evening,1
1487,41,Female,42706,Rural,Desktop,Travel,18,4,2337.02,0.51,0.87,0,Email,Discount,Hurry! Flash sale ends tonight,Wed,Night,1
1488,52,Female,62916,Suburban,Tablet,Fashion,10,8,4006.1,0.18,0.04,1,Social,Discount,Limited time offer: 20% off today!,Sat,Afternoon,1
1489,61,Female,95503,Suburban,Tablet,Travel,3,3,2303.12,0.38,0.29,4,Push,New Product Launch,Don’t miss out on this deal,Wed,Morning,1
1490,62,Male,50856,Urban,Desktop,Groceries,14,8,1200.12,0.85,0.21,2,Email,Loyalty Reward,Limited time offer: 20% off today!,Sun,Morning,1
1491,51,Female,123166,Urban,Mobile,Electronics,9,4,2187.67,0.8,1.0,1,Web Ads,New Product Launch,Summer collection now available,Sun,Afternoon,1
1492,20,Male,29179,Urban,Tablet,Health & Beauty,19,7,2485.68,0.1,0.99,1,SMS,New Product Launch,Mega sale: Save big this weekend,Mon,Afternoon,1
1493,54,Male,58623,Rural,Tablet,Travel,10,0,144.12,0.08,0.12,0,Push,Loyalty Reward,Special discount just for you,Mon,Evening,0
1494,60,Female,37587,Urban,Mobile,Groceries,8,3,655.31,0.85,0.19,4,Email,New Product Launch,Trending now: Shop the latest collection,Sat,Evening,1
1495,57,Male,43733,Suburban,Desktop,Groceries,16,3,4386.35,0.9,0.02,3,Push,Flash Sale,Exclusive early access for premium customers,Sat,Morning,1
1496,43,Female,146210,Suburban,Mobile,Electronics,8,1,2022.88,0.29,0.57,1,Push,Loyalty Reward,Hurry! Flash sale ends tonight,Tue,Night,1
1497,40,Male,108306,Rural,Tablet,Electronics,8,2,1724.19,0.35,0.69,0,Email,Loyalty Reward,Your loyalty reward: 15% extra off,Mon,Evening,0
1498,61,Female,119423,Rural,Desktop,Health & Beauty,8,7,4452.95,0.34,0.65,2,Email,Flash Sale,Reward points doubled for this week only,Tue,Morning,1
1499,56,Male,143076,Urban,Desktop,Health & Beauty,1,7,857.39,0.13,0.26,4,SMS,Discount,Upgrade your lifestyle with our new product,Sun,Morning,0
1500,32,Male,23975,Rural,Mobile,Health & Beauty,12,0,1163.24,0.75,0.2,2,Push,Flash Sale,Don’t miss out on this deal,Fri,Evening,0
1501,21,Female,143405,Suburban,Tablet,Fashion,0,1,4156.96,0.37,0.06,2,Social,New Product Launch,Winter clearance sale starts today,Mon,Afternoon,0
1502,46,Male,98455,Suburban,Tablet,Fashion,5,3,1470.31,0.84,0.63,3,Push,New Product Launch,Hurry! Flash sale ends tonight,Fri,Night,0
1503,39,Male,95138,Rural,Desktop,Groceries,5,5,3202.84,0.88,0.25,1,Web Ads,Flash Sale,Summer collection now available,Wed,Night,1
1504,42,Male,65463,Suburban,Tablet,Electronics,15,2,3723.9,0.91,0.09,3,Email,Loyalty Reward,Winter clearance sale starts today,Fri,Afternoon,1
1505,30,Male,119596,Rural,Desktop,Travel,11,6,1191.33,0.82,0.35,0,Web Ads,Discount,Exclusive deal: Free shipping now,Sun,Afternoon,1
1506,35,Male,62154,Suburban,Desktop,Electronics,14,2,1341.7,0.79,0.15,3,Web Ads,Discount,Winter clearance sale starts today,Wed,Morning,0
1507,50,Female,95676,Urban,Desktop,Fashion,6,7,2629.85,0.45,0.51,0,Push,Flash Sale,New arrivals in your favorite style,Sun,Evening,1
1508,33,Male,138343,Rural,Tablet,Groceries,1,5,3981.85,0.03,0.15,1,Push,Flash Sale,Your loyalty reward: 15% extra off,Tue,Morning,1
1509,62,Male,106706,Rural,Mobile,Travel,11,7,2816.45,0.11,0.99,1,Push,Discount,New arrivals in your favorite style,Sun,Evening,1
1510,59,Female,136905,Rural,Desktop,Health & Beauty,19,6,429.95,0.53,0.34,3,Push,New Product Launch,Limited time offer: 20% off today!,Sun,Afternoon,1
1511,61,Female,48830,Suburban,Mobile,Health & Beauty,1,4,1819.1,0.36,0.47,2,SMS,Flash Sale,Your loyalty reward: 15% extra off,Thu,Morning,0
1512,19,Female,130076,Urban,Mobile,Fashion,3,4,1720.13,0.83,0.6,3,Web Ads,New Product Launch,Reward points doubled for this week only,Fri,Night,0
1513,52,Male,92126,Rural,Mobile,Groceries,2,2,4057.25,0.56,0.85,4,Social,New Product Launch,Exclusive deal: Free shipping now,Sat,Morning,1
1514,59,Male,66745,Suburban,Mobile,Electronics,1,3,1519.35,0.1,0.95,1,SMS,Loyalty Reward,Winter clearance sale starts today,Sat,Afternoon,0
1515,51,Male,50609,Rural,Mobile,Fashion,17,7,4515.97,0.48,0.37,4,Web Ads,Flash Sale,Exclusive early access for premium customers,Thu,Morning,1
1516,47,Male,37401,Suburban,Desktop,Electronics,2,4,1741.42,0.82,0.42,4,Email,Loyalty Reward,Exclusive deal: Free shipping now,Thu,Morning,1
1517,30,Female,47729,Urban,Tablet,Travel,9,8,1051.13,0.86,0.15,4,Push,New Product Launch,Trending now: Shop the latest collection,Tue,Evening,0
1518,30,Female,123480,Suburban,Mobile,Electronics,11,2,2745.71,0.17,0.19,2,Push,New Product Launch,New arrivals in your favorite style,Sat,Morning,1
1519,35,Male,138278,Suburban,Tablet,Travel,3,9,1993.3,0.1,0.72,1,Push,Loyalty Reward,Summer collection now available,Wed,Night,0
1520,49,Male,65167,Rural,Tablet,Groceries,19,2,3273.19,0.39,0.44,1,Web Ads,Discount,New arrivals in your favorite style,Mon,Evening,1
1521,49,Male,114181,Suburban,Desktop,Fashion,6,7,4586.99,0.07,0.84,1,Email,Loyalty Reward,New arrivals in your favorite style,Sun,Evening,1
1522,52,Male,77391,Rural,Mobile,Electronics,19,7,4709.8,0.73,0.53,3,Email,Discount,Exclusive early access for premium customers,Tue,Night,1
1523,56,Female,146543,Suburban,Tablet,Groceries,18,6,1214.09,0.45,0.28,0,SMS,Discount,Exclusive early access for premium customers,Sat,Afternoon,1
1524,63,Female,148886,Urban,Tablet,Groceries,7,5,895.13,0.2,0.68,1,SMS,Flash Sale,Reward points doubled for this week only,Thu,Evening,1
1525,46,Male,114583,Suburban,Mobile,Electronics,2,6,4705.79,0.1,0.47,2,Web Ads,Loyalty Reward,"Buy one, get one free on select items",Mon,Evening,1
1526,46,Female,78171,Rural,Desktop,Health & Beauty,14,6,4080.9,0.93,0.89,2,SMS,New Product Launch,Summer collection now available,Mon,Morning,1
1527,61,Male,108096,Suburban,Desktop,Health & Beauty,7,5,1382.21,0.04,0.37,0,SMS,Loyalty Reward,Hurry! Flash sale ends tonight,Sun,Morning,1
1528,33,Male,26647,Suburban,Mobile,Travel,17,8,4044.28,0.1,0.25,3,Push,Loyalty Reward,Exclusive deal: Free shipping now,Wed,Afternoon,1
1529,61,Female,41106,Urban,Tablet,Groceries,13,4,3731.17,0.23,0.44,2,SMS,Discount,Hurry! Flash sale ends tonight,Thu,Evening,1
1530,64,Male,26015,Rural,Desktop,Fashion,18,4,1342.45,0.09,0.85,0,SMS,New Product Launch,Winter clearance sale starts today,Sun,Night,0
1531,27,Female,41506,Urban,Desktop,Fashion,3,5,4538.34,0.64,0.82,2,SMS,New Product Launch,New arrivals in your favorite style,Tue,Afternoon,0
1532,47,Male,134149,Suburban,Tablet,Groceries,2,9,1676.84,0.22,0.89,0,Web Ads,Loyalty Reward,Mega sale: Save big this weekend,Wed,Afternoon,0
1533,42,Female,44067,Urban,Tablet,Health & Beauty,8,3,2452.88,0.48,0.85,2,SMS,Loyalty Reward,Don’t miss out on this deal,Tue,Night,1
1534,56,Male,148867,Suburban,Tablet,Groceries,9,9,3085.38,0.86,0.33,3,Social,New Product Launch,Hurry! Flash sale ends tonight,Fri,Afternoon,1
1535,37,Female,136777,Suburban,Tablet,Travel,7,9,1037.19,0.82,0.59,3,Social,New Product Launch,Limited time offer: 20% off today!,Thu,Evening,1
1536,22,Male,22056,Urban,Mobile,Groceries,19,8,3095.31,0.15,0.79,2,SMS,Loyalty Reward,Mega sale: Save big this weekend,Sun,Morning,1
1537,18,Male,117255,Urban,Tablet,Electronics,1,1,3560.73,0.09,0.84,2,Social,Flash Sale,Upgrade your lifestyle with our new product,Sun,Morning,1
1538,47,Female,143698,Suburban,Desktop,Health & Beauty,0,2,597.58,0.66,0.4,4,Push,New Product Launch,Upgrade your lifestyle with our new product,Sat,Evening,0
1539,20,Male,49328,Urban,Tablet,Electronics,3,8,1958.81,0.21,0.51,1,Web Ads,Flash Sale,Hurry! Flash sale ends tonight,Thu,Night,0
1540,62,Female,97712,Urban,Tablet,Electronics,15,0,3099.09,0.78,0.29,3,SMS,Discount,Summer collection now available,Wed,Evening,1
1541,31,Female,72832,Suburban,Mobile,Groceries,4,4,4638.46,0.43,0.7,2,Social,New Product Launch,Winter clearance sale starts today,Sat,Night,1
1542,47,Male,62771,Rural,Mobile,Groceries,17,2,4465.82,0.15,0.67,1,Push,Discount,Your loyalty reward: 15% extra off,Tue,Night,1
1543,21,Male,117421,Urban,Tablet,Fashion,13,2,931.37,0.97,0.59,2,Push,Loyalty Reward,Hurry! Flash sale ends tonight,Mon,Morning,0
1544,35,Male,106805,Urban,Mobile,Electronics,12,0,3091.49,0.06,0.63,1,SMS,Flash Sale,Exclusive early access for premium customers,Wed,Afternoon,1
1545,54,Male,66515,Rural,Mobile,Groceries,15,7,580.29,0.12,0.9,1,Push,Discount,Upgrade your lifestyle with our new product,Thu,Night,1
1546,42,Female,84538,Urban,Mobile,Fashion,14,2,1540.01,0.81,0.82,3,Push,Flash Sale,Winter clearance sale starts today,Sat,Night,1
1547,18,Male,88650,Suburban,Mobile,Electronics,18,3,3026.62,0.45,0.12,4,SMS,New Product Launch,Mega sale: Save big this weekend,Thu,Afternoon,1
1548,63,Male,98978,Urban,Tablet,Fashion,3,4,498.69,0.94,0.64,0,Social,Discount,Upgrade your lifestyle with our new product,Sun,Night,1
1549,32,Male,60151,Suburban,Mobile,Health & Beauty,18,4,4455.42,0.11,0.16,2,Email,Flash Sale,Upgrade your lifestyle with our new product,Mon,Night,1
1550,26,Female,21629,Rural,Mobile,Travel,12,1,4162.04,0.16,0.15,1,Web Ads,New Product Launch,Winter clearance sale starts today,Sun,Morning,0
1551,32,Male,103463,Rural,Desktop,Electronics,10,6,2419.61,0.0,0.45,4,SMS,Flash Sale,"Buy one, get one free on select items",Tue,Morning,1
1552,41,Female,116853,Rural,Tablet,Groceries,17,5,2509.6,0.22,0.49,1,Social,Discount,"Buy one, get one free on select items",Thu,Evening,1
1553,21,Male,109432,Urban,Mobile,Health & Beauty,10,6,4418.68,0.66,0.1,2,Push,New Product Launch,Reward points doubled for this week only,Wed,Night,1
1554,29,Female,48155,Rural,Desktop,Fashion,0,9,347.14,0.72,0.51,0,Email,Loyalty Reward,Exclusive deal: Free shipping now,Tue,Evening,1
1555,54,Male,140457,Urban,Mobile,Travel,14,9,805.02,0.43,0.18,3,Push,Loyalty Reward,Exclusive early access for premium customers,Tue,Morning,1
1556,54,Male,38288,Urban,Tablet,Electronics,9,2,1609.22,0.26,0.55,0,Email,Flash Sale,Winter clearance sale starts today,Thu,Night,0
1557,60,Female,70588,Urban,Desktop,Travel,3,7,1885.48,0.72,0.83,3,Email,New Product Launch,Exclusive early access for premium customers,Fri,Afternoon,1
1558,23,Male,106951,Rural,Desktop,Health & Beauty,5,5,4938.49,0.17,0.09,1,Social,Flash Sale,Special discount just for you,Wed,Morning,1
1559,56,Male,56085,Rural,Tablet,Travel,1,6,822.56,0.77,0.4,4,SMS,Discount,Hurry! Flash sale ends tonight,Thu,Morning,0
1560,63,Male,146400,Urban,Desktop,Electronics,16,8,1585.21,0.79,0.23,3,Social,Loyalty Reward,Reward points doubled for this week only,Wed,Night,1
1561,41,Female,31251,Rural,Desktop,Health & Beauty,11,7,4156.95,0.44,0.57,1,SMS,Discount,Upgrade your lifestyle with our new product,Thu,Night,1
1562,28,Male,122420,Urban,Mobile,Fashion,4,7,3943.34,0.19,0.89,2,Social,New Product Launch,Summer collection now available,Sat,Afternoon,1
1563,30,Female,45574,Rural,Desktop,Electronics,18,2,3308.6,0.63,0.2,2,Email,Discount,Upgrade your lifestyle with our new product,Fri,Night,1
1564,51,Female,29623,Suburban,Tablet,Travel,5,0,1709.9,0.85,0.68,4,Social,Loyalty Reward,Exclusive early access for premium customers,Tue,Night,0
1565,42,Female,106472,Rural,Mobile,Electronics,16,0,677.11,0.53,0.09,4,Web Ads,New Product Launch,Limited time offer: 20% off today!,Fri,Evening,0
1566,24,Male,74715,Rural,Desktop,Health & Beauty,18,9,4919.38,0.46,0.55,2,SMS,Flash Sale,Your loyalty reward: 15% extra off,Wed,Morning,1
1567,21,Female,26123,Rural,Mobile,Travel,19,1,1331.99,0.98,0.68,2,SMS,New Product Launch,New arrivals in your favorite style,Tue,Evening,0
1568,25,Female,23061,Urban,Tablet,Fashion,2,7,4238.72,0.54,0.67,3,Social,Discount,Your loyalty reward: 15% extra off,Sat,Afternoon,1
1569,37,Male,126393,Urban,Desktop,Groceries,7,9,4485.54,0.03,0.74,4,Email,New Product Launch,Limited time offer: 20% off today!,Thu,Night,1
1570,46,Female,143144,Suburban,Tablet,Fashion,4,5,2260.41,0.5,0.42,2,Email,Discount,Mega sale: Save big this weekend,Sat,Evening,1
1571,62,Female,122035,Suburban,Tablet,Electronics,4,5,4269.07,0.45,0.76,3,Push,Discount,Upgrade your lifestyle with our new product,Sun,Evening,1
1572,63,Male,59095,Suburban,Desktop,Groceries,16,0,1467.28,0.29,0.47,1,Social,Discount,Your loyalty reward: 15% extra off,Sun,Night,0
1573,27,Male,79618,Urban,Desktop,Health & Beauty,18,1,4460.56,0.32,0.32,4,Push,Discount,Exclusive deal: Free shipping now,Fri,Afternoon,1
1574,60,Female,48451,Suburban,Mobile,Travel,18,4,3216.23,0.93,0.32,4,Email,Loyalty Reward,New arrivals in your favorite style,Fri,Night,1
1575,51,Male,101897,Suburban,Tablet,Travel,9,2,1052.42,0.13,0.18,2,Push,Loyalty Reward,Don’t miss out on this deal,Thu,Afternoon,0
1576,43,Male,101443,Rural,Desktop,Health & Beauty,2,1,3954.08,0.76,0.72,2,SMS,Discount,Reward points doubled for this week only,Thu,Morning,0
1577,58,Male,138005,Suburban,Tablet,Electronics,12,8,4577.09,0.9,0.16,2,SMS,Discount,Exclusive deal: Free shipping now,Sun,Morning,1
1578,20,Female,54814,Rural,Desktop,Fashion,15,9,2895.11,0.26,0.64,2,Web Ads,Loyalty Reward,Mega sale: Save big this weekend,Sat,Evening,1
1579,23,Female,137832,Urban,Tablet,Groceries,11,6,3825.83,0.07,0.67,0,SMS,Loyalty Reward,Winter clearance sale starts today,Sun,Afternoon,1
1580,22,Male,105141,Urban,Mobile,Health & Beauty,16,0,3994.51,0.31,0.29,2,Web Ads,Flash Sale,Trending now: Shop the latest collection,Fri,Morning,1
1581,22,Female,117792,Rural,Tablet,Electronics,1,0,3958.28,0.43,0.49,1,Email,Loyalty Reward,"Buy one, get one free on select items",Wed,Afternoon,1
1582,64,Male,96868,Suburban,Desktop,Electronics,15,2,2326.66,0.95,0.67,2,Web Ads,Loyalty Reward,Reward points doubled for this week only,Fri,Morning,1
1583,40,Male,57832,Urban,Mobile,Groceries,10,9,3725.72,0.43,0.0,2,Social,Discount,Winter clearance sale starts today,Sun,Night,1
1584,26,Male,115012,Rural,Mobile,Health & Beauty,0,5,2787.8,0.09,0.27,1,Social,New Product Launch,Summer collection now available,Fri,Afternoon,1
1585,52,Male,29445,Urban,Desktop,Fashion,11,1,2131.83,0.15,0.38,3,SMS,Loyalty Reward,Limited time offer: 20% off today!,Sun,Night,0
1586,37,Male,53490,Urban,Mobile,Fashion,5,7,912.48,0.35,0.93,1,Web Ads,Discount,Special discount just for you,Wed,Morning,0
1587,59,Female,49767,Suburban,Tablet,Health & Beauty,18,3,4554.29,0.18,0.46,4,Social,New Product Launch,Limited time offer: 20% off today!,Thu,Afternoon,1
1588,52,Female,66057,Urban,Tablet,Travel,4,7,2133.07,0.06,0.51,1,Web Ads,Loyalty Reward,Reward points doubled for this week only,Wed,Evening,1
1589,35,Female,100746,Rural,Desktop,Fashion,2,6,1273.87,0.18,0.66,4,Email,Loyalty Reward,New arrivals in your favorite style,Sun,Evening,0
1590,34,Female,109695,Suburban,Tablet,Travel,17,1,1287.25,0.11,0.45,0,Push,Loyalty Reward,Limited time offer: 20% off today!,Sat,Morning,0
1591,41,Male,93100,Rural,Desktop,Health & Beauty,17,8,1286.23,0.2,0.43,1,Social,Flash Sale,Exclusive deal: Free shipping now,Wed,Night,1
1592,20,Male,61043,Rural,Mobile,Electronics,11,4,112.12,1.0,0.97,3,Web Ads,Flash Sale,Winter clearance sale starts today,Sun,Evening,1
1593,49,Female,106755,Rural,Tablet,Health & Beauty,17,5,2247.27,0.45,0.81,0,Social,Discount,Reward points doubled for this week only,Tue,Evening,1
1594,52,Female,47946,Suburban,Desktop,Electronics,9,1,4464.37,0.66,0.7,2,Social,Discount,Don’t miss out on this deal,Fri,Night,1
1595,55,Male,56587,Urban,Tablet,Health & Beauty,3,2,223.22,0.17,0.48,3,Email,New Product Launch,Limited time offer: 20% off today!,Wed,Morning,0
1596,30,Male,23364,Rural,Mobile,Travel,19,9,4787.33,0.85,0.35,1,Social,New Product Launch,Mega sale: Save big this weekend,Sun,Evening,1
1597,64,Male,144637,Urban,Mobile,Travel,18,7,977.7,0.27,0.59,1,Push,Flash Sale,Exclusive early access for premium customers,Sun,Afternoon,1
1598,42,Female,140777,Urban,Tablet,Health & Beauty,3,4,3622.48,0.98,0.45,3,Social,Discount,Mega sale: Save big this weekend,Mon,Evening,1
1599,26,Male,89854,Rural,Mobile,Electronics,10,9,3948.11,0.84,0.47,2,Email,Discount,Winter clearance sale starts today,Fri,Night,1
1600,21,Male,76088,Urban,Desktop,Health & Beauty,2,0,3702.07,0.95,0.22,2,SMS,Loyalty Reward,Winter clearance sale starts today,Mon,Night,0
1601,31,Female,137468,Suburban,Tablet,Electronics,14,8,1761.96,0.67,0.79,0,Email,Flash Sale,Hurry! Flash sale ends tonight,Mon,Morning,1
1602,54,Female,97015,Suburban,Tablet,Travel,15,0,3548.68,0.66,0.79,3,Email,Loyalty Reward,Exclusive deal: Free shipping now,Wed,Night,1
1603,51,Female,27398,Urban,Mobile,Groceries,11,8,2417.57,0.84,0.3,4,Web Ads,Flash Sale,Hurry! Flash sale ends tonight,Mon,Morning,1
1604,28,Male,22452,Urban,Desktop,Fashion,17,9,845.77,0.72,0.29,3,Web Ads,Loyalty Reward,Hurry! Flash sale ends tonight,Thu,Afternoon,0
1605,58,Male,107208,Suburban,Tablet,Travel,5,5,1084.56,0.61,0.28,2,SMS,Flash Sale,Your loyalty reward: 15% extra off,Fri,Morning,0
1606,20,Female,143208,Urban,Tablet,Health & Beauty,14,6,227.54,0.36,0.16,2,Push,Loyalty Reward,Your loyalty reward: 15% extra off,Mon,Afternoon,1
1607,45,Male,53193,Urban,Mobile,Health & Beauty,1,0,1726.65,0.22,0.86,0,Social,Loyalty Reward,Special discount just for you,Wed,Night,0
1608,46,Male,99401,Urban,Mobile,Electronics,11,9,3667.15,0.78,0.27,3,Email,Loyalty Reward,Mega sale: Save big this weekend,Tue,Evening,1
1609,26,Male,45345,Urban,Desktop,Fashion,9,0,4848.34,0.39,0.7,1,SMS,Flash Sale,Mega sale: Save big this weekend,Wed,Night,1
1610,20,Female,131811,Rural,Desktop,Travel,3,4,754.44,0.06,0.1,4,Push,Loyalty Reward,New arrivals in your favorite style,Thu,Evening,0
1611,42,Female,105895,Urban,Mobile,Fashion,7,1,1831.08,0.48,0.74,3,Social,Flash Sale,Your loyalty reward: 15% extra off,Tue,Afternoon,1
1612,51,Male,94335,Suburban,Desktop,Fashion,14,9,989.34,0.66,0.15,4,Web Ads,Loyalty Reward,Exclusive early access for premium customers,Thu,Evening,1
1613,29,Male,79196,Rural,Mobile,Travel,18,4,3828.35,0.02,0.16,3,SMS,Loyalty Reward,New arrivals in your favorite style,Tue,Evening,1
1614,59,Male,43053,Rural,Tablet,Electronics,15,4,4605.96,0.71,0.83,2,Email,Loyalty Reward,Upgrade your lifestyle with our new product,Tue,Morning,1
1615,26,Male,145552,Suburban,Mobile,Electronics,12,5,658.61,0.22,0.29,4,SMS,Loyalty Reward,Reward points doubled for this week only,Tue,Night,1
1616,32,Female,120428,Urban,Mobile,Electronics,14,8,4527.57,0.22,0.17,3,Social,Discount,Mega sale: Save big this weekend,Mon,Evening,1
1617,57,Female,149022,Rural,Mobile,Groceries,13,5,1430.32,0.56,0.54,1,Email,Loyalty Reward,Mega sale: Save big this weekend,Fri,Evening,1
1618,42,Male,103220,Rural,Tablet,Fashion,14,9,1193.01,0.34,0.07,2,Email,New Product Launch,Your loyalty reward: 15% extra off,Thu,Evening,1
1619,22,Male,25015,Urban,Desktop,Groceries,11,0,377.51,0.45,0.71,1,Push,New Product Launch,Upgrade your lifestyle with our new product,Tue,Night,0
1620,28,Female,117201,Urban,Desktop,Electronics,10,4,494.29,0.51,0.84,0,Email,Discount,Mega sale: Save big this weekend,Mon,Morning,1
1621,51,Male,28657,Suburban,Desktop,Travel,2,1,439.2,0.92,0.25,0,Social,Discount,Special discount just for you,Wed,Night,0
1622,41,Female,71116,Rural,Mobile,Fashion,13,7,2287.42,0.2,0.7,0,Social,Discount,Don’t miss out on this deal,Sun,Night,1
1623,32,Male,41951,Urban,Mobile,Travel,1,6,3327.36,0.46,0.05,2,Social,Flash Sale,Upgrade your lifestyle with our new product,Fri,Morning,1
1624,55,Female,117599,Urban,Desktop,Health & Beauty,17,5,1003.66,0.79,0.48,1,Email,New Product Launch,Exclusive deal: Free shipping now,Wed,Evening,1
